id_categorie;lib_categorie;id_groupe;lib_groupe;id_cim_10;lib_cim_10
9;Maladies de lappareil circulatoire;I31;Autres maladies du péricarde;I31.0;Péricardite adhésive chronique
9;Maladies de lappareil circulatoire;I31;Autres maladies du péricarde;I31.1;Péricardite constrictive chronique
9;Maladies de lappareil circulatoire;I31;Autres maladies du péricarde;I31.2;Hémopéricarde, non classé ailleurs
9;Maladies de lappareil circulatoire;I31;Autres maladies du péricarde;I31.3;Epanchement péricardique (non inflammatoire)
9;Maladies de lappareil circulatoire;I31.8;Autres maladies du péricarde;I31.80;Tamponnade cardiaque
9;Maladies de lappareil circulatoire;I31.8;Autres maladies du péricarde;I31.88;Autres maladies précisées du péricarde
9;Maladies de lappareil circulatoire;I31.8;Autres maladies du péricarde;I31.9;Maladie du péricarde, sans précision
9;Maladies de lappareil circulatoire;I32;Péricardite au cours de maladies classées ailleurs;I32.0;Péricardite au cours de maladies bactériennes classées ailleurs
9;Maladies de lappareil circulatoire;I32;Péricardite au cours de maladies classées ailleurs;I32.1;Péricardite au cours dautres maladies infectieuses et parasitaires classées ailleurs
9;Maladies de lappareil circulatoire;I32;Péricardite au cours de maladies classées ailleurs;I32.8;Péricardite au cours dautres maladies classées ailleurs
9;Maladies de lappareil circulatoire;I33;Endocardite aiguë et subaiguë;I33.0;Endocardite infectieuse aiguë et subaiguë
9;Maladies de lappareil circulatoire;I33;Endocardite aiguë et subaiguë;I33.9;Endocardite aiguë, sans précision
9;Maladies de lappareil circulatoire;I34;Atteintes non rhumatismales de la valvule mitrale;I34.0;Insuffisance (de la valvule) mitrale
9;Maladies de lappareil circulatoire;I34;Atteintes non rhumatismales de la valvule mitrale;I34.1;Prolapsus (de la valvule) mitral(e)
9;Maladies de lappareil circulatoire;I34;Atteintes non rhumatismales de la valvule mitrale;I34.2;Sténose non rhumatismale (de la valvule) mitrale
9;Maladies de lappareil circulatoire;I34.8;Atteintes non rhumatismales de la valvule mitrale;I34.80;Sténose non rhumatismale de la valvule mitrale avec insuffisance mitrale
9;Maladies de lappareil circulatoire;I34.8;Atteintes non rhumatismales de la valvule mitrale;I34.88;Autres affections non rhumatismales des valves mitrales
9;Maladies de lappareil circulatoire;I34.8;Atteintes non rhumatismales de la valvule mitrale;I34.9;Atteinte non rhumatismale de la valvule mitrale, sans précision
9;Maladies de lappareil circulatoire;I35;Atteintes non rhumatismales de la valvule aortique;I35.0;Sténose (de la valvule) aortique
9;Maladies de lappareil circulatoire;I35;Atteintes non rhumatismales de la valvule aortique;I35.1;Insuffisance (de la valvule) aortique
9;Maladies de lappareil circulatoire;I35;Atteintes non rhumatismales de la valvule aortique;I35.2;Sténose (de la valvule) aortique avec insuffisance
9;Maladies de lappareil circulatoire;I35;Atteintes non rhumatismales de la valvule aortique;I35.8;Autres atteintes de la valvule aortique
9;Maladies de lappareil circulatoire;I35;Atteintes non rhumatismales de la valvule aortique;I35.9;Atteinte de la valvule aortique, sans précision
9;Maladies de lappareil circulatoire;I36;Atteintes non rhumatismales de la valvule tricuspide;I36.0;Sténose non rhumatismale (de la valvule) tricuspide
9;Maladies de lappareil circulatoire;I36;Atteintes non rhumatismales de la valvule tricuspide;I36.1;Insuffisance non rhumatismale (de la valvule) tricuspide
9;Maladies de lappareil circulatoire;I36;Atteintes non rhumatismales de la valvule tricuspide;I36.2;Sténose non rhumatismale (de la valvule) tricuspide avec insuffisance
9;Maladies de lappareil circulatoire;I36;Atteintes non rhumatismales de la valvule tricuspide;I36.8;Autres atteintes non rhumatismales de la valvule tricuspide
9;Maladies de lappareil circulatoire;I36;Atteintes non rhumatismales de la valvule tricuspide;I36.9;Atteinte non rhumatismale de la valvule tricuspide, sans précision
9;Maladies de lappareil circulatoire;I37;Atteintes de la valvule pulmonaire;I37.0;Sténose de la valvule pulmonaire
9;Maladies de lappareil circulatoire;I37;Atteintes de la valvule pulmonaire;I37.1;Insuffisance de la valvule pulmonaire
9;Maladies de lappareil circulatoire;I37;Atteintes de la valvule pulmonaire;I37.2;Sténose de la valvule pulmonaire avec insuffisance
9;Maladies de lappareil circulatoire;I37;Atteintes de la valvule pulmonaire;I37.8;Autres atteintes de la valvule pulmonaire
9;Maladies de lappareil circulatoire;I37;Atteintes de la valvule pulmonaire;I37.9;Atteinte de la valvule pulmonaire, sans précision
9;Maladies de lappareil circulatoire;I37;Endocardite, valvule non précisée;I38;Endocardite, valvule non précisée
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.0;Atteintes de la valvule mitrale au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.1;Atteintes de la valvule aortique au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.2;Atteintes de la valvule tricuspide au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.3;Atteintes de la valvule pulmonaire au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.4;Atteintes valvulaires multiples au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I39;Endocardite et atteintes valvulaires cardiaques au cours de maladies classées ailleurs;I39.8;Endocardite, valvule non précisée, au cours de maladies classées ailleurs
9;Maladies de lappareil circulatoire;I40;Myocardite aiguë;I40.0;Myocardite infectieuse
9;Maladies de lappareil circulatoire;I40;Myocardite aiguë;I40.1;Myocardite isolée
9;Maladies de lappareil circulatoire;I40;Myocardite aiguë;I40.8;Autres myocardites aiguës
9;Maladies de lappareil circulatoire;I40;Myocardite aiguë;I40.9;Myocardite aiguë, sans précision
9;Maladies de lappareil circulatoire;I41;Myocardite au cours de maladies classées ailleurs;I41.0;Myocardite au cours de maladies bactériennes classées ailleurs
9;Maladies de lappareil circulatoire;I41;Myocardite au cours de maladies classées ailleurs;I41.1;Myocardite au cours de maladies virales classées ailleurs
9;Maladies de lappareil circulatoire;I41;Myocardite au cours de maladies classées ailleurs;I41.2;Myocardite au cours dautres maladies infectieuses et parasitaires classées ailleurs
9;Maladies de lappareil circulatoire;I41;Myocardite au cours de maladies classées ailleurs;I41.8;Myocardite au cours dautres maladies classées ailleurs
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.0;Myocardiopathie avec dilatation
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.1;Myocardiopathie obstructive hypertrophique
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.2;Autres myocardiopathies hypertrophiques
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.3;Maladie endomyocardique (éosinophilique)
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.4;Fibroélastose endocardique
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.5;Autres myocardiopathies restrictives
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.6;Myocardiopathie alcoolique
9;Maladies de lappareil circulatoire;I42;Myocardiopathie;I42.7;Myocardiopathie due à des médicaments et dautres causes externes
9;Maladies de lappareil circulatoire;I42.8;Myocardiopathie;I42.80;Cardiomyopathie ventriculaire droite arythmogène [CVDA]
9;Maladies de lappareil circulatoire;I42.8;Myocardiopathie;I42.88;Autres cardiomyopathies
9;Maladies de lappareil circulatoire;I42.8;Myocardiopathie;I42.9;Myocardiopathie, sans précision
9;Maladies de lappareil circulatoire;I43;Myocardiopathie au cours de maladies classées ailleurs;I43.0;Myocardiopathie au cours de maladies infectieuses et parasitaires classées ailleurs
9;Maladies de lappareil circulatoire;I43;Myocardiopathie au cours de maladies classées ailleurs;I43.1;Myocardiopathie au cours de maladies métaboliques
9;Maladies de lappareil circulatoire;I43;Myocardiopathie au cours de maladies classées ailleurs;I43.2;Myocardiopathie au cours de maladies nutritionnelles
9;Maladies de lappareil circulatoire;I43;Myocardiopathie au cours de maladies classées ailleurs;I43.8;Myocardiopathie au cours dautres maladies classées ailleurs
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.0;Bloc auriculoventriculaire du premier degré
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.1;Bloc auriculoventriculaire du second degré
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.2;Bloc auriculoventriculaire complet
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.3;Blocs auriculoventriculaires, autres et sans précision
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.4;Bloc fasciculaire antérieur gauche
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.5;Bloc fasciculaire postérieur gauche
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.6;Blocs fasciculaires, autres et sans précision
9;Maladies de lappareil circulatoire;I44;Bloc de branche gauche et auriculoventriculaire;I44.7;Bloc de branche gauche, sans précision
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.0;Bloc fasciculaire droit
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.1;Blocs de branche droit, autres et sans précision
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.2;Bloc bifasciculaire
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.3;Bloc trifasciculaire
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.4;Bloc ventriculaire non spécifique
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.5;Autre bloc cardiaque précisé
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.6;Syndrome de pré-excitation
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.8;Autres troubles précisés de la conduction
9;Maladies de lappareil circulatoire;I45;Autres troubles de la conduction cardiaque;I45.9;Trouble de la conduction, sans précision
9;Maladies de lappareil circulatoire;I46;Arrêt cardiaque;I46.0;Arrêt cardiaque réanimé avec succès
9;Maladies de lappareil circulatoire;I46;Arrêt cardiaque;I46.1;Mort cardiaque subite, décrite ainsi
9;Maladies de lappareil circulatoire;I46;Arrêt cardiaque;I46.9;Arrêt cardiaque, sans précision
9;Maladies de lappareil circulatoire;I47;Tachycardie paroxystique;I47.0;Arythmie ventriculaire de réentrée
9;Maladies de lappareil circulatoire;I47;Tachycardie paroxystique;I47.1;Tachycardie supraventriculaire
9;Maladies de lappareil circulatoire;I47;Tachycardie paroxystique;I47.2;Tachycardie ventriculaire
9;Maladies de lappareil circulatoire;I47;Tachycardie paroxystique;I47.9;Tachycardie paroxystique, sans précision
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.0;Fibrillation auriculaire, paroxystique
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.1;Fibrillation auriculaire, persistante
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.2;Fibrillation auriculaire, permanente
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.3;Flutter auriculaire, typique
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.4;Flutter auriculaire, atypique
9;Maladies de lappareil circulatoire;I48;Fibrillation et flutter auriculaires;I48.9;Fibrillation et flutter auriculaires, sans autre précision
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.0;Fibrillation et flutter ventriculaires
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.1;Dépolarisation auriculaire prématurée
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.2;Dépolarisation jonctionnelle prématurée
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.3;Dépolarisation ventriculaire prématurée
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.4;Dépolarisations prématurées, autres et sans précision
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.5;Syndrome de dysfonctionnement sinusal
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.8;Autres arythmies cardiaques précisées
9;Maladies de lappareil circulatoire;I49;Autres arythmies cardiaques;I49.9;Arythmie cardiaque, sans précision
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.00;Insuffisance cardiaque droite primaire
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.01;Insuffisance cardiaque droite secondaire
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.02;Insuffisance cardiaque droite sans symptôme
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.03;Insuffisance cardiaque droite avec symptôme en cas deffort important
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.04;Insuffisance cardiaque droite avec symptôme en cas deffort léger
9;Maladies de lappareil circulatoire;I50.0;Insuffisance cardiaque;I50.05;Insuffisance cardiaque droite avec symptôme au repos
9;Maladies de lappareil circulatoire;I50.1;Insuffisance cardiaque;I50.11;Insuffisance cardiaque gauche: Sans symptôme
9;Maladies de lappareil circulatoire;I50.1;Insuffisance cardiaque;I50.12;Insuffisance cardiaque gauche: Avec symptôme en cas deffort important
