code_ucd;libelle_traitement;type
9125157;TARGOCID 100 mg lyophilisat et solution pour usage parentÇral IV-IM;
9125163;TARGOCID 200 mg lyophilisat et solution pour usage parentÇral IV-IM;
9125186;TARGOCID 400 mg lyophilisat et solution pour usage parentÇral IV-IM;
9130945;CYMEVAN 500 mg lyophilisat pour usage parentÇral (perfusion);
9134110;VINCRISTINE PIERRE FABRE 1 MG/ML Solution injectable;
9136876;CISPLATYL 50 mg solution injectable en flacon;
9000566;MICAFUNGINE OHR 100MG PERF FL;
9000566;MICAFUNGINE OHR 100MG PERF FL;
9000567;MICAFUNGINE OHR 50MG PERF FL;
9000567;MICAFUNGINE OHR 50MG PERF FL;
9000602;PIQRAY 200MG CPR;
9000603;PIQRAY 250MG (200+50) CPR;
9000612;CABAZITAXEL TVS 10MG/ML 6ML;
9001156;INTRATECT 100 G/L solution pour perfusion en flacon de 50 ml;
9001157;INTRATECT 50 G/L solution pour perfusion en flacon de 100 ml;
9001157;INTRATECT 50 G/L solution pour perfusion en flacon de 100 ml;
9001158;INTRATECT 50 G/L SOLUTION POUR PERFUSION EN FLACON DE 20 ML;
9001158;INTRATECT 50 G/L SOLUTION POUR PERFUSION EN FLACON DE 20 ML;
9001160;INTRATECT 50 G/L solution pour perfusion en flacon de 200 ml;
9001160;INTRATECT 50 G/L solution pour perfusion en flacon de 200 ml;
9001161;INTRATECT 50 G/L solution pour perfusion en flacon de 50 ml;
9124494;VEPESIDE 100 mg/5 ml solution injectable pour perfusion;
9137189;NAVELBINE 50 mg/5 ml solution injectable en flacon;
9137551;MINIRIN 4 mg/ml solution injectable en ampoule;
9137580;MUPHORAN poudre et solution pour usage parentÇral Ö diluer (perfusion);
9143793;PREPULSID ENFANTS ET NOURRISSONS 1 mg/ml (cisapride) suspension buvable en flacon de 100 ml;
9144321;TRIFLUCAN 2 mg/ml solution pour perfusion en flacon de 100 ml;
9144338;TRIFLUCAN 2 mg/ml solution pour perfusion en flacon de 50 ml;
9137172;NAVELBINE 10 mg/1 ml solution injectable en flacon;
9145349;FARMORUBICINE 10 mg/5 ml solution injectable pour perfusion en flacon verre;
9145355;FARMORUBICINE 20 mg/10 ml solution injectable pour perfusion en flacon verre;
9145361;FARMORUBICINE 50 mg lyophilisat pour usage parentÇral;
9145378;FARMORUBICINE 50 mg/25 ml solution injectable pour perfusion en flacon verre;
9145444;CHLORHYDRATE DE DOXORUBICINE DAKOTA PHARM 10 MG lyophilisat pour usage parentÇral en flacon;
9145450;CHLORHYDRATE DE DOXORUBICINE DAKOTA PHARM 50 MG lyophilisat pour usage parentÇral en flacon;
9000615;ORLADEYO 150MG GELU;
9000617;PEMAZYRE 4,5MG CPR;
9000624;PEMAZYRE 13,5MG CPR;
9000625;PEMAZYRE 9MG CPR;
9000652;AYVAKYT 100MG CPR;
9000657;DARZALEX 1800MG INJ FV15ML;
9000663;IDELVION 3500UI INJ F+F +D+N;
9001161;INTRATECT 50 G/L solution pour perfusion en flacon de 50 ml;
9001172;FINTEPLA 2,2MG/ML 120ML+S3ML;
9001173;FINTEPLA 2,2MG/ML F60ML+S3ML;
9001174;FINTEPLA 2,2MG/ML 360ML+S6ML;
9001179;RISDIPLAM RCH 0,75MG/ML BUV F;
9001191;PEMIGATINIB ITB 13,5MG CPR;
9001192;PEMIGATINIB ITB 4,5MG CPR;
9145332;FARMORUBICINE 10 mg lyophilisat pour usage parentÇral;
9168014;LEUSTATINE 10 mg/10ml solution injectable pour perfusion en flacon;
9170169;FACTEUR VII LFB 500 UI/20 ml poudre et solvant pour solution injectable;
9170169;FACTEUR VII LFB 500 UI/20 ml poudre et solvant pour solution injectable;
9170175;HEMOLEVEN 1000 UI/10 ml poudre et solvant pour solution injectable;
9170175;HEMOLEVEN 1000 UI/10 ml poudre et solvant pour solution injectable;
9170442;KASKADIL poudre et solvant pour solution injectable (10 ml);
9149063;CISPLATINE DAKOTA PHARM 10 mg lyophilisat pour usage parentÇral en flacon;
9149086;CISPLATINE DAKOTA PHARM 10 mg/20 ml solution injectable pour perfusion en flacon;
9149092;CISPLATINE DAKOTA PHARM 25 mg lyophilisat pour usage parentÇral en flacon;
9149100;CISPLATINE DAKOTA PHARM 25 mg/50 ml solution injectable pour perfusion en flacon;
9149117;CISPLATINE DAKOTA PHARM 50 mg lyophilisat pour usage parentÇral en flacon;
9149123;CISPLATINE DAKOTA PHARM 50 mg/100 ml solution injectable pour perfusion en flacon;
9149821;UN-ALFA 1 microgrammes/0,5 ml solution injectable IV en ampoule;
9000663;IDELVION 3500UI INJ F+F +D+N;
9000664;TAKHZYRO 300MG INJ SRG2ML;
9000666;ZERCEPAC 150MG PERF FL;
9000666;ZERCEPAC 150MG PERF FL;
9000683;ROPIVACAINE NRD 2MG/ML 100ML;
9000684;ROPIVACAINE NRD 2MG/ML 200ML;
9000708;AZACITIDINE TLO 25MG/ML INJ F1;
9000708;AZACITIDINE TLO 25MG/ML INJ F1;
9001193;PEMIGATINIB ITB 9MG CPR;
9001209;ONTOZRY 100MG CPR;
9001210;ONTOZRY 12,5MG+25MG CPR INIT;
9001211;ONTOZRY 150MG CPR;
9001212;ONTOZRY 150MG+200MG CPR INIT;
9001213;ONTOZRY 200MG CPR;
9001214;ONTOZRY 50MG CPR;
9001215;ONTOZRY 50MG+100MG CPR INIT;
9170442;KASKADIL poudre et solvant pour solution injectable (10 ml);
9175801;ETOPOSIDE DAKOTA PHARM 100 mg/5 ml solution injectable pour perfusion;
9177579;ZERIT 15 mg gÇlule;
9177585;ZERIT 20 mg gÇlule;
9177591;ZERIT 30 mg gÇlule;
9177616;ZERIT 40 mg gÇlule;
9177881;FOLINATE DE CALCIUM AGUETTANT 5 MG/2 ML Solution injectable;
9149838;UN-ALFA 2 microgrammes/1 ml solution injectable IV en ampoule;
9153395;ZAVEDOS 10 mg lyophilisat pour usage parentÇral (IV) en flacon;
9153403;ZAVEDOS 5 mg lyophilisat pour usage parentÇral (IV) en flacon;
9153691;VIDEX 100 mg comprimÇ Ö croquer ou dispersible;
9153716;VIDEX 150 mg comprimÇ Ö croquer ou dispersible;
9153722;VIDEX 25 mg comprimÇ Ö croquer ou dispersible;
9153739;VIDEX 50 mg comprimÇ Ö croquer ou dispersible;
9000710;CABAZITAXEL ERP 10MG/ML 4,5ML;
9000712;CABAZITAXEL ERP 10MG/ML 5ML;
9000713;CABAZITAXEL ERP 10MG/ML 6ML;
9000735;CABAZITAXEL ACC 20MG/ML 3ML;
9000762;CABAZITAXEL MYL 60MG INJ F+F;
9000788;CALQUENCE 100 MG GELULES;
9000789;LUMASIRAN ALN 94,5MG/0,5ML FL;
9001224;UPADACITINIB ABV 15MG CPR LP;
9001226;UPADACITINIB ABV 30MG CPR LP;
9001229;LENALIDOMIDE OHR 10MG GELU;
9001230;LENALIDOMIDE OHR 15MG GELU;
9001232;LENALIDOMIDE OHR 2,5MG GELU;
9001233;LENALIDOMIDE OHR 20MG GELU;
9001234;LENALIDOMIDE OHR 25MG GELU;
9179242;CISPLATYL 50 mg/50 ml solution injectable pour perfusion (I.V.) en flacon;
9179650;FEIBA 1 000 U INJ FL+FL+NEC;
9179667;FEIBA 500 U/20 ML INJ FL+FL+NEC;
9180073;TALOXA 400 mg comprimÇ;
9180096;TALOXA 600 mg comprimÇ;
9180104;TALOXA 600 mg/5 ml suspension buvable en flacon verre de 230 ml;
9180802;CRIXIVAN 200 mg gÇlule;
9153857;FARMORUBICINE 150 mg lyophilisat pour usage parentÇral;
9154182;RETROVIR 100 mg/10 ml solution buvable en flacon;
9156086;CELLTOP 100 mg/5 ml solution injectable pour perfusion;
9157364;VIDEX 2 g poudre pour solution buvable en flacon;
9157849;ADRIBLASTINE 10 mg lyophilisat pour usage parentÇral (perfusion) en flacon;
9157855;ADRIBLASTINE 50 mg lyophilisat pour usage parentÇral (perfusion) en flacon;
9160509;NIPENT 10MG INJ FL;
9000792;AYVAKYT 200 MG, ComprimÇ pelliculÇ;
9000793;AYVAKYT 300 MG ComprimÇ pelliculÇ;
9000803;LAMIVUDINE ARW 100MG CPR;
9000851;BORTEZOMIB ARW 3,5MG INJ FL;
9000893;KAFTRIO 75MG/50MG/100MG COMPRIME PELLICULE;
9000896;PEMETREXED ERP 25MG/ML FL20ML;
9000896;PEMETREXED ERP 25MG/ML FL20ML;
9001235;LENALIDOMIDE OHR 5MG GELU;
9001236;LENALIDOMIDE OHR 7,5MG GELU;
9001237;SIBNAYAL 24MEQ GLE LP SACH;
9001238;SIBNAYAL 8MEQ GLE LP SACH;
9001241;RINVOQ 30 MG CPR LP;
9001246;ALLERGENIC EXTRACT - HYMENOPTERA VENOM PRODUCT - YELLOW JACKET VENOM PROTEIN VESPULA SP - 550 ug;
9001247;ABEVMY 25MG/ML PERFL FL16ML;
9170459;KASKADIL poudre et solvant pour solution injectable (20 ml);
9170459;KASKADIL poudre et solvant pour solution injectable (20 ml);
9171341;FLUDARA 50 mg poudre pour solution injectable ou perfusion;
9172607;ETHYOL 50 mg/ml poudre pour solution pour perfusion en flacon de 500 mg;
9173311;CAMPTO 20 MG/ML Solution Ö diluer pour perfusion en flacon verre de 5 ml;
9173475;NORMOSANG 25 mg/ml 1 Ampoule de 10 ml, solution Ö diluer pour perfusion;
9175511;SANDOGLOBULINE 1 g poudre pour solution pour perfusion;
9160509;NIPENT 10MG INJ FL;
9162336;IMUKIN 2MUI INJ FL0,5ML;
9166883;LAMPRENE 100 mg capsule molle;
9166908;LAMPRENE 50 mg capsule molle;
9166914;METOPIRONE 250 mg capsule;
9167411;THIOTEPA GENOPHARM 15 mg lyophilisat pour usage parentÇral;
9168014;LEUSTATINE 10 mg/10ml solution injectable pour perfusion en flacon;
9000897;PEMETREXED ERP 25MG/ML FL4ML;
9000897;PEMETREXED ERP 25MG/ML FL4ML;
9000899;PEMETREXED ERP 25MG/ML FL40ML;
9000899;PEMETREXED ERP 25MG/ML FL40ML;
9000900;TUCATINIB SGF 50MG CPR;
9000901;PEMETREXED EG 25MG/ML FL20ML;
9000901;PEMETREXED EG 25MG/ML FL20ML;
9001249;ABEVMY 25MG/ML PERF FL4ML;
9001270;OYAVAS 25MG/ML PERF FL16ML;
9001271;OYAVAS 25MG/ML PERF FL4ML;
9001299;TYSABRI 150 MG INJ SRG1ML;
9001301;BORTEZOMIB FRK 1MG INJ FL 1;
9001301;BORTEZOMIB FRK 1MG INJ FL 1;
9001302;BORTEZOMIB FRK 2,5MG INJ FL;
9001302;BORTEZOMIB FRK 2,5MG INJ FL;
9178082;TAXOTERE 20 mg solution Ö diluer et solvant pour perfusion;
9178099;TAXOTERE 80 mg solution Ö diluer et solvant pour perfusion;
9178811;FOLINATE DE CALCIUM AGUETTANT 50 MG Poudre pour solution injectable;
9179029;CARDIOXANE 500 mg INJ FL;
9179029;CARDIOXANE 500 mg INJ FL;
9179213;CISPLATYL 10 mg/10 ml solution injectable pour perfusion (I.V.) en flacon;
9179236;CISPLATYL 25 mg/25 ml solution injectable pour perfusion (I.V.) en flacon;
9000001;POSACONAZOLE FRK 100MG CPR;
9000011;TEICOPLANINE HIK 200MG INJ FL;
9000012;TEICOPLANINE HIK 400MG INJ FL;
9000024;ZIRABEV 25MG/ML PERF FL16ML;
9000025;ZIRABEV 25MG/ML PERF FL4ML;
9000034;VABOREM 1G/1G PERF PERF FL50ML;
9000038;PEMETREXED SDZ 25MG/ML FL20ML;
9000902;PEMETREXED EG 25MG/ML FL4ML;
9000902;PEMETREXED EG 25MG/ML FL4ML;
9000903;PEMETREXED EG 25MG/ML FL40ML;
9000903;PEMETREXED EG 25MG/ML FL40ML;
9000904;SOTORASIB AMG 120MG CPR;
9000917;FENFLURAMINE ZXR2 2MG/ML 120ML;
9000930;QUOFENIX 450MG CPR;
9000963;XARELTO 1MG/ML BUV FL100ML +N;
9001303;BORTEZOMIB FRK 3,5MG INJ FL 1;
9001303;BORTEZOMIB FRK 3,5MG INJ FL 1;
9001354;EVRYSDI 0,75MG/ML BUV FL +N;
9001355;MICAFUNGINE TVC 100MG PERF FL;
9001355;MICAFUNGINE TVC 100MG PERF FL;
9001356;MICAFUNGINE TVC 50MG PERF FL;
9001356;MICAFUNGINE TVC 50MG PERF FL;
9001373;ONUREG 200MG CPR PELL;
9001681;LENALIDOMIDE KRK 7,5MG GELU;
9001682;LENALIDOMIDE RYP 10MG GELU;
9001683;LENALIDOMIDE RYP 15MG GELU;
9001684;LENALIDOMIDE RYP 2,5MG GELU;
9001686;LENALIDOMIDE RYP 20MG GELU;
9001687;LENALIDOMIDE RYP 25MG GELU;
9001688;LENALIDOMIDE RYP 5MG GELU;
9001689;LENALIDOMIDE RYP 7,5MG GELU;
9001678;LENALIDOMIDE KRK 25MG GELU;
9001680;LENALIDOMIDE KRK 5MG GELU;
9000038;PEMETREXED SDZ 25MG/ML FL20ML;
9000039;PEMETREXED SDZ 25MG/ML FL4ML;
9000039;PEMETREXED SDZ 25MG/ML FL4ML;
9000040;PEMETREXED SDZ 25MG/ML FL40ML;
9000040;PEMETREXED SDZ 25MG/ML FL40ML;
9000041;GIVLAARI 189MG/ML INJ FL1ML;
9000091;DEFERIPRONE LIP 500MG CPR;
9000965;XARELTO 1MG/ML BUV FL250ML +N;
9000976;MICAFUNGINE HIK 100MG PERF FL1;
9000976;MICAFUNGINE HIK 100MG PERF FL1;
9000977;MICAFUNGINE HIK 50MG PERF FL 1;
9000977;MICAFUNGINE HIK 50MG PERF FL 1;
9000978;REKAMBYS 900MG INJ FL3ML +N;
9000979;VOCABRIA 30MG CPR;
9000980;VOCABRIA 600MG INJ FL3ML +N;
9001377;LENALIDOMIDE ZEN 25MG GELU;
9001378;LENALIDOMIDE ZEN 10MG GELU;
9001379;LENALIDOMIDE ZEN 15MG GELU;
9001380;LENALIDOMIDE ZEN 2,5MG GELU;
9001381;LENALIDOMIDE ZEN 20MG GELU;
9001383;LENALIDOMIDE ZEN 5MG GELU;
9001384;LENALIDOMIDE ZEN 7,5MG GELU;
9001702;ICATIBANT ZEN 30MG INJ SRG3ML;
9001702;ICATIBANT ZEN 30MG INJ SRG3ML;
9001732;FINGOLIMOD MYLAN 0,5MG GELU;
9001733;LENALIDOMIDE ARW 10MG GELU;
9001734;LENALIDOMIDE ARW 15MG GELU;
9001735;LENALIDOMIDE ARW 2,5MG GELU;
9001736;LENALIDOMIDE ARW 20MG GELU;
9000098;AZACITIDINE MYL 25MG/ML INJ F;
9000098;AZACITIDINE MYL 25MG/ML INJ F;
9000099;MVASI 25MG/ML PERF FL16ML;
9000100;MVASI 25MG/ML PERF FL4ML;
9000202;ARSENIC MYL 1MG/ML INJ F10ML;
9000225;TECENTRIQ 840MG PERF FL14ML;
9000255;FETCROJA 1G PERF FL;
9000985;PEMETREXED ACC 25MG/ML FL20ML;
9000985;PEMETREXED ACC 25MG/ML FL20ML;
9000986;PEMETREXED ACC 25MG/ML FL34ML;
9000986;PEMETREXED ACC 25MG/ML FL34ML;
9000988;PEMETREXED ACC 25MG/ML FL4ML;
9000988;PEMETREXED ACC 25MG/ML FL4ML;
9000989;PEMETREXED ACC 25MG/ML FL40ML;
9001402;AZACITIDINE ERP 25MG/ML F150MG;
9001402;AZACITIDINE ERP 25MG/ML F150MG;
9001404;LENALIDOMIDE MYL 10MG GELU;
9001405;LENALIDOMIDE MYL 15MG GELU;
9001406;LENALIDOMIDE MYL 2,5MG GELU;
9001407;LENALIDOMIDE MYL 20MG GELU;
9001401;AZACITIDINE ERP 25MG/ML F100MG;
9001401;AZACITIDINE ERP 25MG/ML F100MG;
9001737;LENALIDOMIDE ARW 25MG GELU;
9001738;LENALIDOMIDE ARW 5MG GELU;
9001740;LENALIDOMIDE ARW 7,5MG GELU;
9001841;IG VENA 50MG/ML PERF FL50ML 1;
9001841;IG VENA 50MG/ML PERF FL50ML 1;
9001853;PEMETREXED SUN 1000MG PERF FL;
9001859;ULTOMIRIS 100MG/ML PERF F11ML;
9001860;ULTOMIRIS 100MG/ML PERF FL3ML;
9000265;CASPOFUNGINE LRI 50MG PERF FL;
9000265;CASPOFUNGINE LRI 50MG PERF FL;
9000267;CASPOFUNGINE LRI 70MG PERF FL;
9000267;CASPOFUNGINE LRI 70MG PERF FL;
9000282;POLIVY 140MG PERF FL;
9000294;AZACITIDINE ZEN 25MG/ML INJ F;
9000294;AZACITIDINE ZEN 25MG/ML INJ F;
9000989;PEMETREXED ACC 25MG/ML FL40ML;
9000998;PEMETREXED RYP 1000MG PERF FL;
9000998;PEMETREXED RYP 1000MG PERF FL;
9000999;TUKYSA 150MG CPR;
9001000;ULTOMIRIS 300MG PERF FL30ML;
9001023;BRUKINSA 80MG GELU;
9001025;ADTRALZA 150MG INJ SRG1ML;
9001027;ONUREG 300MG CPR PELL;
9001408;LENALIDOMIDE MYL 25MG GELU;
9001409;LENALIDOMIDE MYL 5MG GELU;
9001410;LENALIDOMIDE MYL 7,5MG GELU;
9001418;KOSELUGO 10MG GELU;
9001419;KOSELUGO 25MG GELU;
9001422;OZAWADE 18MG CPR;
9001423;OZAWADE 4,5MG CPR;
9001459;ICATIBANT RYP 30MG/3ML INJ SRG;
9001897;ICATIBANT AGT 30MG INJ SRG3ML;
9001897;ICATIBANT AGT 30MG INJ SRG3ML;
9001910;KAFTRIO 37,5MG/25MG/50MG COMPRIME PELLICULE;
9001951;ASPAVELI 1080 MG SOLUTION POUR PERFUSION;
9001966;ICATIBANT FRF 30MG INJ SRG3ML;
9001966;ICATIBANT FRF 30MG INJ SRG3ML;
9001968;BORTEZOMIB ERP 2,5MG/ML FL1ML;
9001968;BORTEZOMIB ERP 2,5MG/ML FL1ML;
9001970;BORTEZOMIB ERP 2,5MG/ML 1,4ML;
9000322;ISTURISA 10MG CPR;
9000323;ISTURISA 1MG CPR;
9000324;ISTURISA 5MG CPR;
9000380;DOSTARLIMAB†GSK 50MG/ML FL;
9000381;BENDAMUST.BAX 2,5MG/ML FL20ML;
9000382;BENDAMUST.BAX 2,5MG/ML FL50ML;
9000384;TENOFOVIR DIS.ACC 245MG CP;
9001034;DIFICLIR 40MG/ML BUV GLE FL 1;
9001034;DIFICLIR 40MG/ML BUV GLE FL 1;
9001038;RUKOBIA 600MG CPR LP;
9001046;IG VENA 50MG/ML PERF FL100ML 1;
9001046;IG VENA 50MG/ML PERF FL100ML 1;
9001048;IG VENA 50MG/ML PERF FL200ML 1;
9001048;IG VENA 50MG/ML PERF FL200ML 1;
9001061;OXLUMO 94,5MG/0,5ML INJ FL;
9001492;CABAZITAXEL ZEN 20MG/ML 3ML 1;
9001493;VOXELOTOR GBG 500MG CPR;
9001494;ICATIBANT ACC30MG INJ SRG3ML;
9001494;ICATIBANT ACC30MG INJ SRG3ML;
9001499;TIVICAY 5 MG CPR;
9001500;VOXZOGO 0,4 MG INJ FL+SRG+N;
9001459;ICATIBANT RYP 30MG/3ML INJ SRG;
9001488;GAVRETO 100MG gelu;
9001970;BORTEZOMIB ERP 2,5MG/ML 1,4ML;
9002010;EMTRICIT/TENOF.KRK200/245 COMPRIMê PELLICULê;
9002018;ICATIBANT VIA 30MG INJ SRG3ML1;
9002018;ICATIBANT VIA 30MG INJ SRG3ML1;
9002069;QINLOCK 50 MG COMPRIME;
9002094;WEGOVY 0,25 MG SOLUTION INJECTABLE EN STYLO PREREMPLI;
9002095;WEGOVY 0,5 MG SOLUTION INJECTABLE EN STYLO PREREMPLI;
9002096;WEGOVY 1,7 MG SOLUTION INJECTABLE EN STYLO PREREMPLI;
9000389;AZACITIDINE SDZ 25MG/ML INJ F;
9000389;AZACITIDINE SDZ 25MG/ML INJ F;
9000391;RUXIENCE 100 MG PERF FL10ML;
9000391;RUXIENCE 100 MG PERF FL10ML;
9000392;RUXIENCE 500MG PERF FL50ML;
9000392;RUXIENCE 500MG PERF FL50ML;
9000402;AZACITIDINE BTP 25MG/ML INJ F;
9001069;BEROTRALSTAT BYT 150MG GELU;
9001080;PHESGO 1200MG/600MG INJ F15ML;
9001081;PHESGO 600MG/600MG INJ FL10ML;
9001100;CUTAQUIG 165MG/ML INJ FL12ML;
9001100;CUTAQUIG 165MG/ML INJ FL12ML;
9001101;CUTAQUIG 165MG/ML INJ FL24ML;
9001101;CUTAQUIG 165MG/ML INJ FL24ML;
9001501;VOXZOGO 0,56 MG INJ FL+SRG+N;
9001502;VOXZOGO 1,2 MG INJ FL+SRG+N;
9001504;CAPMATINIB NPH 150MG CPR;
9001518;BORTEZOMIB ACC 2,5MG/ML 1,4ML INJ FL 1;
9001518;BORTEZOMIB ACC 2,5MG/ML 1,4ML INJ FL 1;
9001520;BORTEZOMIB SUN 3,5MG INJ FL;
9001520;BORTEZOMIB SUN 3,5MG INJ FL;
9002097;WEGOVY 1 MG SOLUTION INJECTABLE EN STYLO PREREMPLI;
9002098;WEGOVY 2,4 MG SOLUTION INJECTABLE EN STYLO PREREMPLI;
9002156;TAVNEOS 10 MG GELULE;
9002227;HUMAGLOBIN LIQ 50 G/L FL 100 ML FLACON 100 ML, SOLUTION POUR PERFUSION;
9002227;HUMAGLOBIN LIQ 50 G/L FL 100 ML FLACON 100 ML, SOLUTION POUR PERFUSION;
9002228;HUMAGLOBIN LIQ 50 G/L FL 200 ML FLACON 200 ML, SOLUTION POUR PERFUSION;
9002228;HUMAGLOBIN LIQ 50 G/L FL 200 ML FLACON 200 ML, SOLUTION POUR PERFUSION;
9002285;SCEMBLIX 20 MG COMPRIME PELLICULE;
9002286;SCEMBLIX 40 MG COMPRIME PELLICULE;
9002292;KIMOZO 40 MG/ML SUSPENSION BUVABLE;
9000402;AZACITIDINE BTP 25MG/ML INJ F;
9000412;CABAZITAXEL RYP 60MG INJ F+F;
9000420;MICAFUNGINE MYL 100MG PERF FL;
9000420;MICAFUNGINE MYL 100MG PERF FL;
9000422;MICAFUNGINE MYL 50MG PERF FL;
9000422;MICAFUNGINE MYL 50MG PERF FL;
9000423;AMBRISENTAN OHR 10MG CPR;
9001102;CUTAQUIG 165MG/ML INJ FL48ML;
9001102;CUTAQUIG 165MG/ML INJ FL48ML;
9001103;CUTAQUIG 165MG/ML INJ FL6ML;
9001103;CUTAQUIG 165MG/ML INJ FL6ML;
9001108;PEMETREXED HPI 1000MG PERF FL1;
9001109;PEMETREXED HPI 100MG PERF FL1;
9001110;PEMETREXED HPI 25MG/ML FL20ML;
9001528;MICAFUNGINE REI 100MG PERF FL;
9001528;MICAFUNGINE REI 100MG PERF FL;
9001529;MICAFUNGINE REI 50MG PERF FL;
9001529;MICAFUNGINE REI 50MG PERF FL;
9001532;CLOFARABINE ARW 1MG/ML INJ FL;
9001602;RITONAVIR ARW 100MG CPR;
9001603;LENALIDOMIDE TVC 2,5MG GEL;
9001605;LENALIDOMIDE TVC 5MG GELU;
9009994;BELUSTINE 40 mg gÇlule;
9019840;CISPLATYL 25 mg poudre et solvant pour solution pour perfusion;
9019857;CISPLATYL 50 mg poudre et solvant pour solution pour perfusion;
9024114;DEBRIDAT 50 mg/5 ml solution injectable en ampoule;
9025711;DETICENE 100 mg poudre et solvant pour solution pour perfusion;
9036689;FUNGIZONE 50 mg poudre pour solution injectable;
9043494;HEXASTAT 100 mg gÇlule;
9000424;AMBRISENTAN OHR 5MG CPR;
9000432;RIVAROXABAN BHC 1MG/ML BUV FL;
9000449;GEMCITABINE HIK 38MG/ML 26,3ML;
9000451;GEMCITABINE HIK 38MG/ML 5,26ML;
9000452;GEMCITABINE HIK 38MG/ML 52,6ML;
9000458;REMSIMA 120MG INJ STY1ML;
9000459;REMSIMA 120MG INJ SRG1ML +N;
9000501;TUKYSA 50MG CPR;
9001110;PEMETREXED HPI 25MG/ML FL20ML;
9001111;PEMETREXED HPI 25MG/ML FL4ML;
9001111;PEMETREXED HPI 25MG/ML FL4ML;
9001112;PEMETREXED HPI 25MG/ML FL40ML;
9001112;PEMETREXED HPI 25MG/ML FL40ML;
9001114;PEMETREXED HPI 500MG PERF FL1;
9001120;ALYMSYS 25MG/ML PERF FL16ML;
9001606;LENALIDOMIDE TVC 7,5MG GEL;
9001607;LENALIDOMIDE TVC 10MG GELU;
9001608;LENALIDOMIDE TVC 15MG GELU;
9001609;LENALIDOMIDE TVC 20MG GELU;
9001611;LENALIDOMIDE TVC 25MG GELU;
9001636;LENALIDOMIDE EG 10MG GELU;
9001637;LENALIDOMIDE EG 15MG GELU;
9058596;METHYL GAG 100 MG Poudre pour solution injectable;
9058685;MEXILETINE AP-HP 200 MG GÇlule;
9063781;NOTEZINE 100 mg comprimÇ sÇcable;
9065107;ONCOVIN 1 MG Solution injectable;
9076080;PROGLICEM 25 mg gÇlule;
9085647;SOLUMEDROL 500 MG Poudre et solvant pour solution injectable;
9087959;STIMU-TSH 125 MICROGRAMMES/1 ML Solution injectable;
9000505;TREPROSTIN.TLO10MG/ML PERF FL;
9000506;TREPROSTIN.TLO1MG/ML PERF FL;
9000507;TREPROSTIN.TLO2,5MG/ML PERF F;
9000508;TREPROSTIN.TLO5MG/ML PERF FL;
9000511;NITISINONE DPM 20MG GELU;
9000512;NITISINONE DPM 2MG GELU;
9000523;AYBINTIO 25MG/ML PERF FL16ML;
9000524;AYBINTIO 25MG/ML PERF FL4ML;
9001121;ALYMSYS 25MG/ML PERF FL4ML;
9001123;LENALIDOMIDE ACC 10MG GELU;
9001124;LENALIDOMIDE ACC 15MG GELU;
9001125;LENALIDOMIDE ACC 2,5MG GELU;
9001126;LENALIDOMIDE ACC 20MG GELU;
9001127;LENALIDOMIDE ACC 25MG GELU;
9001128;LENALIDOMIDE ACC 5MG GELU;
9001638;LENALIDOMIDE EG 2,5MG GELU;
9001639;LENALIDOMIDE EG 20MG GELU;
9001640;LENALIDOMIDE EG 25MG GELU;
9001641;LENALIDOMIDE EG 5MG GELU;
9001642;LENALIDOMIDE EG 7,5MG GELU;
9001647;ZERCEPAC 420MG PERF FL;
9001648;ZERCEPAC 60 MG PERF FL;
9001655;BORTEZOMIB KRK 3,5MG INJ FL;
9442490;ONPATTRO 2MG/ML PERF FL5ML;
9442490;ONPATTRO 2MG/ML PERF FL5ML;
9442656;DEFERIPRONE ARW 1000MG CPR;
9442662;DEFERIPRONE ARW 500MG CPR;
9442780;PEMETREXED MYL 25MG/ML FL20ML;
9442780;PEMETREXED MYL 25MG/ML FL20ML;
9442797;PEMETREXED MYL 25MG/ML FL4ML;
9445962;BORTEZOMIB MYL 1MG INJ FL;
9445979;BORTEZOMIB MYL 3,5MG INJ FL;
9445979;BORTEZOMIB MYL 3,5MG INJ FL;
9445991;LORVIQUA 100 MG COMPRIME PELLICULE;
9446016;LORVIQUA 25 MG COMPRIME PELLICULE;
9446140;ATAZANAVIR TVC 150MG GELU;
9446157;ATAZANAVIR TVC 200MG GELU;
9432480;CASPOFUNGINE SUN 70MG PERF FL;
9433114;EFAVIR/EMTRICIT/TENOF.SDZ SDZ;
9433189;CASPOFUNGINE FRK 50MG PERF FL;
9433189;CASPOFUNGINE FRK 50MG PERF FL;
9433195;CASPOFUNGINE FRK 70MG PERF FL;
9433195;CASPOFUNGINE FRK 70MG PERF FL;
9433203;RYDAPT 25 MG capsule molle;
9438608;FEIBA 50U/ML INJ FL+FL10ML+BJ;
9438614;FEIBA 50U/ML INJ FL+FL50ML+BJ;
9438614;FEIBA 50U/ML INJ FL+FL50ML+BJ;
9438620;LINEZOLIDE ARW2MG/ML P.300ML;
9438637;SILDENAFIL ARW 20MG CPR;
9438643;TADALAFIL QVR 20MG CPR;
9438666;BUSULFAN TLO 6MG/ML PERF FL;
9442797;PEMETREXED MYL 25MG/ML FL4ML;
9446401;ROPIVACAINE AAN 2MG/ML 100ML;
9446418;ROPIVACAINE AAN 2MG/ML 200ML;
9446447;GAMUNEX 100MG/ML PERF FL10ML;
9446447;GAMUNEX 100MG/ML PERF FL10ML;
