CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9422889;R;OCALIVA 10MG CPR PELLIC;2017-01-24;;;INTERCEPT PHARMA LTD;2018-04-09;2017-01-24;;;O;22.0;2017-01-24;100.0;;;2017-01-24;1.16;1.16;1.16;1.16;;;;;OCALIVA 10MG CPR PELLIC;;D;15;COMPRIME;330;COMPRIME;;;;A05AA04;OBETICHOLIQUE ACIDE;A05A9;AUTRES CHOLAGOGUES ET THERAPIES BILIAIRES;N;N;N;O;N
9422990;R;LEDAGA 160MCG/G GEL TB60G;2017-02-08;;;RECORDATI RARE DISEASES;2021-10-20;2021-10-21;1105.0;1128.21;N;22.0;2021-10-21;100.0;;;2021-10-21;1.16;1.16;1.16;1.16;;;;;LEDAGA 160MCG/G GEL TB60G;;D;20;GEL;375;GEL;;;;L01AA05;CHLORMETHINE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9423127;R;LINEZOLIDE DDR2MG/ML 300ML;2017-06-16;2020-08-27;RADIATION;REDDY PHARMA SAS;2020-08-27;2019-01-01;32.195;32.87;N;22.0;2017-06-16;65.0;;;2017-06-16;1.16;1.16;1.16;1.16;;;;;LINEZOLIDE DDR2MG/ML 300ML;;NC;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;J01XX08;LINEZOLIDE;J01X9;TOUS AUTRES ANTIBACTERIENS;N;N;N;N;N
9423133;R;VORICONAZOLE DRR 200MG INJ FL;2017-06-16;2020-08-27;RADIATION;REDDY PHARMA SAS;2020-10-13;2020-01-01;79.992;81.67;N;22.0;2017-06-16;65.0;;;2017-06-16;1.16;1.16;1.16;1.16;;;;;VORICONAZOLE DRR 200MG INJ FL;;S;44;POUDRE;322;LYOPHILISE(E) POUDRE POUR SOLUTION POUR;;;;J02AC03;VORICONAZOLE;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;O;N;N;N;N
9422808;R;VENCLYXTO 100MG CPR;2021-02-13;;;ABBVIE;2021-02-12;2021-02-13;43.134;44.04;N;22.0;2017-02-16;100.0;;;2021-02-13;1.16;1.16;1.16;1.16;;;;;VENCLYXTO 100MG CPR;;D;15;COMPRIME;307;COMPRIME PELLICULE;;;;L01XX52;VENETOCLAX;L01X9;AUTRES ANTINEOPLASIQUES;N;O;N;N;N
9423185;T;BENDAMUSTINE MYLAN 2,5MG/ML 100MG;2017-11-01;;;MYLAN SAS;2022-02-04;2022-03-01;37.786;38.58;;;;;;;2017-11-01;1.16;1.16;1.16;1.16;2017-11-01;;2017-11-01;;BENDAMUSTINE MYLAN 2,5MG/ML 100MG;;D;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01AA09;BENDAMUSTINE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9423191;T;BENDAMUSTINE MYLAN 2,5MG/ML 25MG;2017-11-01;;;MYLAN SAS;2022-02-04;2022-03-01;9.816;10.02;;;;;;;2017-11-01;1.16;1.16;1.16;1.16;2017-11-01;;2017-11-01;;BENDAMUSTINE MYLAN 2,5MG/ML 25MG;;S;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01AA09;BENDAMUSTINE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9423736;R;AFSTYLA 1000UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;648.0;661.61;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 1000UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423736;T;AFSTYLA 1000UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;648.0;661.61;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 1000UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423742;R;AFSTYLA 1500UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;972.0;992.41;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 1500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423742;T;AFSTYLA 1500UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;972.0;992.41;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 1500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9407424;T;RIXUBIS 1 000 UI INJ FL+FL5ML;2016-03-18;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;648.0;661.61;;;;;;;2016-03-18;1.16;1.16;1.16;1.16;2016-03-18;;2016-03-18;;RIXUBIS 1 000 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407430;R;RIXUBIS 2 000 UI INJ FL+FL5ML;2016-04-16;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;1296.0;1323.22;N;22.0;2016-04-16;100.0;;;2016-04-16;1.16;1.16;1.16;1.16;;;;;RIXUBIS 2 000 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407430;T;RIXUBIS 2 000 UI INJ FL+FL5ML;2016-03-18;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;1296.0;1323.22;;;;;;;2016-03-18;1.16;1.16;1.16;1.16;2016-03-18;;2016-03-18;;RIXUBIS 2 000 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407447;R;RIXUBIS 250 UI INJ FL+FL5ML;2016-04-16;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;162.0;165.4;N;22.0;2016-04-16;100.0;;;2016-04-16;1.16;1.16;1.16;1.16;;;;;RIXUBIS 250 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407447;T;RIXUBIS 250 UI INJ FL+FL5ML;2016-03-18;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;162.0;165.4;;;;;;;2016-03-18;1.16;1.16;1.16;1.16;2016-03-18;;2016-03-18;;RIXUBIS 250 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407453;R;RIXUBIS 500 UI INJ FL+FL5ML;2016-04-16;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;324.0;330.8;N;22.0;2016-04-16;100.0;;;2016-04-16;1.16;1.16;1.16;1.16;;;;;RIXUBIS 500 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407453;T;RIXUBIS 500 UI INJ FL+FL5ML;2016-03-18;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;324.0;330.8;;;;;;;2016-03-18;1.16;1.16;1.16;1.16;2016-03-18;;2016-03-18;;RIXUBIS 500 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9415381;T;ELOCTA 1000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;648.0;661.61;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 1000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415398;R;ELOCTA 1500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;972.0;992.41;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 1500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415398;T;ELOCTA 1500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;972.0;992.41;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 1500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415406;R;ELOCTA 2000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;1296.0;1323.22;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 2000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415406;T;ELOCTA 2000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;1296.0;1323.22;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 2000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415412;R;ELOCTA 250 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;162.0;165.4;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 250 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415412;T;ELOCTA 250 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;162.0;165.4;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 250 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423133;T;VORICONAZOLE DRR 200MG INJ FL;2017-05-06;2020-10-13;RADIATION;REDDY PHARMA SAS;2020-10-13;2020-01-01;79.992;81.67;;;;;;;2017-05-06;1.16;1.16;1.16;1.16;2017-05-06;;2017-05-06;;VORICONAZOLE DRR 200MG INJ FL;;S;44;POUDRE;322;LYOPHILISE(E) POUDRE POUR SOLUTION POUR;;;;J02AC03;VORICONAZOLE;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;O;N;N;N;N
9423759;T;AFSTYLA 2000UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;1296.0;1323.22;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 2000UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423765;R;AFSTYLA 2500UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;1620.0;1654.02;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 2500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423765;T;AFSTYLA 2500UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;1620.0;1654.02;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 2500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423771;R;AFSTYLA 250UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;162.0;165.4;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 250UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423771;T;AFSTYLA 250UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;162.0;165.4;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 250UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423788;R;AFSTYLA 3000UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;1944.0;1984.82;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 3000UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423759;R;AFSTYLA 2000UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;1296.0;1323.22;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 2000UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423794;R;AFSTYLA 500UI INJ FL+FL +D+N;2018-03-07;;;CSL BEHRING S.A.;2018-03-06;2018-03-07;324.0;330.8;N;22.0;2018-03-07;100.0;;;2018-03-07;1.16;1.16;1.16;1.16;;;;;AFSTYLA 500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423794;T;AFSTYLA 500UI INJ FL+FL +D+N;2018-01-24;;;CSL BEHRING S.A.;2018-03-06;2018-01-24;324.0;330.8;;;;;;;2018-01-24;1.16;1.16;1.16;1.16;2018-01-24;;2018-01-24;;AFSTYLA 500UI INJ FL+FL +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9423825;R;ABACAVIR/LAM MYL600 MG/300 MG CP;2017-08-09;;;MYLAN SAS;2019-11-21;2020-01-01;2.287;2.34;N;22.0;2017-08-09;100.0;;;2017-08-09;1.16;1.16;1.16;1.16;;;;;ABACAVIR/LAM MYL600 MG/300 MG CP;;D;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;J05AR02;LAMIVUDINE ET ABACAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9423831;R;TRUXIMA 500MG PERF FL50ML;2017-12-29;2021-09-28;RADIATION;CELLTRION HEALTHCARE FRANCE SA;2022-03-08;2020-01-01;705.977;720.8;N;22.0;2017-12-29;100.0;;;2017-12-29;1.16;1.16;1.16;1.16;;;;;TRUXIMA 500MG PERF FL50ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01FA01;RITUXIMAB;L01G1;ANTICANCEREUX ANTICORPS MONOCLONAL CONTRE LE CD20;N;O;N;O;N
9423831;T;TRUXIMA 500MG PERF FL50ML;2017-08-02;;;CELLTRION HEALTHCARE FRANCE SA;2022-03-08;2022-03-01;494.184;504.56;;;;;;;2017-08-02;1.16;1.16;1.16;1.16;2017-08-02;;2017-08-02;;TRUXIMA 500MG PERF FL50ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01FA01;RITUXIMAB;L01G1;ANTICANCEREUX ANTICORPS MONOCLONAL CONTRE LE CD20;N;O;N;O;N
9424055;T;BENDAMUST.DRR 2,5MG/ML 100MG;2017-07-26;;;DR REDDY'S;2019-10-25;2020-01-01;75.572;77.16;;;;;;;2017-07-26;1.16;1.16;1.16;1.16;2017-07-26;;2017-07-26;;BENDAMUST.DRR 2,5MG/ML 100MG;;NC;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01AA09;BENDAMUSTINE;L01A;AGENTS ALKYLANTS;N;N;N;N;N
9407619;R;RIXUBIS 3 000 UI INJ FL+FL5ML;2016-04-16;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;1944.0;1984.82;N;22.0;2016-04-16;100.0;;;2016-04-16;1.16;1.16;1.16;1.16;;;;;RIXUBIS 3 000 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407619;T;RIXUBIS 3 000 UI INJ FL+FL5ML;2016-03-18;;;TAKEDA FRANCE SAS;2020-04-29;2017-04-01;1944.0;1984.82;;;;;;;2016-03-18;1.16;1.16;1.16;1.16;2016-03-18;;2016-03-18;;RIXUBIS 3 000 UI INJ FL+FL5ML;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9407648;R;NOYADA 25 MG/5 ML BUV FL 100ML;2016-03-03;;;MARTINDALE PHARMACEUTICALS LIM;2021-05-19;2016-03-03;;;O;22.0;2016-03-03;100.0;;;2016-03-03;1.16;1.16;1.16;1.16;;;;;NOYADA 25 MG/5 ML BUV FL 100ML;;D;48;SOLUTION;;;;;;C09AA01;CAPTOPRIL;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;N;N;N;N;N
9407772;R;PROCYSBI 25MG GELU;2017-12-30;;;CHIESI SAS;2020-07-28;2017-12-30;6.333;6.47;N;22.0;2017-12-30;65.0;;;2017-12-30;1.16;1.16;1.16;1.16;;;;;PROCYSBI 25MG GELU;;D;21;GELULE;328;GELULE;;;;A16AA04;MERCAPTAMINE;A14B;AUTRES AGENTS ANABOLISANTS SYSTEMIQUES;N;O;N;N;N
9407789;R;PROCYSBI 75MG GELU;2017-12-30;;;CHIESI SAS;2020-07-28;2017-12-30;18.8;19.19;N;22.0;2017-12-30;65.0;;;2017-12-30;1.16;1.16;1.16;1.16;;;;;PROCYSBI 75MG GELU;;D;21;GELULE;332;NE PAS OUVRIR GELULE GASTRORESISTANTE;;;;A16AA04;MERCAPTAMINE;A14B;AUTRES AGENTS ANABOLISANTS SYSTEMIQUES;N;O;N;N;N
9407803;R;TIXTAR 550 MG comprimÇ pelliculÇ;2015-06-02;;;ALFA WASSERMANN PHARMA;2015-06-12;2015-06-02;;;O;22.0;2015-06-02;100.0;;;2015-06-02;1.16;1.16;1.16;1.16;;;;;TIXTAR 550 MG comprimÇ pelliculÇ;;D;15;COMPRIME;307;COMPRIME PELLICULE;;;;A07AA11;RIFAXIMINE;A07A;ANTIINFECTIEUX INTESTINAUX;N;N;N;N;N
9407826;R;TRIUMEQ 50 MG/600 MG/300 MG comprimÇ pelliculÇ;2015-07-01;;;VIIV HEALTHCARE SAS;2022-01-28;2022-02-01;20.13;20.55;N;22.0;2015-07-01;100.0;;;2015-07-01;1.16;1.16;1.16;1.16;;;;;TRIUMEQ 50 MG/600 MG/300 MG comprimÇ pelliculÇ;;D;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AR13;LAMIVUDINE, ABACAVIR ET DOLUTEGRAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;O;N
9415429;R;ELOCTA 3000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;1944.0;1984.82;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 3000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415429;T;ELOCTA 3000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;1944.0;1984.82;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 3000 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415435;R;ELOCTA 500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;324.0;330.8;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415435;T;ELOCTA 500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-09-15;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;324.0;330.8;;;;;;;2016-09-15;1.16;1.16;1.16;1.16;2016-09-15;;2016-09-15;;ELOCTA 500 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9415441;R;ELOCTA 750 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);2016-10-29;;;SWEDISH ORPHAN BIOVITRUM;2017-02-28;2017-04-01;486.0;496.21;N;22.0;2016-10-29;100.0;;;2016-10-29;1.16;1.16;1.16;1.16;;;;;ELOCTA 750 UI poudre et solvant pour solution injectable en flacon (poudre) + 1 seringue prÇremplie (solvant);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
